,title,artist,genre,lyric
385,  마라톤          , 로키드  Lokid   ,록 메탈,"이미 지나버린 시간 다시 찾을 수 없단 거 알아 그럴 거면 끝까지 가 너무 희미해진 추억까지 아직까지도 너무 맘 아프고 떳떳하지 못하지만 마주해야겠어 고개를 들고 외쳤어 내가 다 미안해 나 이제 전부 알았어 너에게로 갈게 완주하지 못한 우리 사랑 다시 시작하고 싶어 이번엔 지키자 우리의 마라톤 멀리 돌고서 돌아와 결국 너밖에 없잖아 전보다 더 많은 힘과 용기가 필요했지만 괜찮아 너에게 들려줄 이 노래에 나의 다짐들을 담았거든 고개를 들고 외쳤어 내가 다 미안해 나 이제 전부 알았어 너에게로 갈게 완주하지 못한 우리 사랑 다시 시작하고 싶어 이번엔 지키자 우리의 마라톤 we are running running running we are running out of love we are running running running we are running out of love we are running running running we are running out of love we are running running running running running running 고개를 들고 외쳤어 내가 다 미안해 나 이제 전부 알았어 너에게로 갈게 완주하지 못한 우리 사랑 다시 시작하고 싶어 이번엔 지키자 우리의 마라톤 
"
386,  Black Velvet Feel  feat  DJ Tiz           , BAADA  span    span MC Meta  ,록 메탈,"달아 높이떠 내 마음에 앉아라 마음속 깊이 불길이 솟을지니 한번도 맛보지 못한 사랑이 나의 마음에 뿌리내려 씨를 뿌리고 천지를 채운 생기가 가득차 영혼 대란 별들아 많이떠 내맘을 채워라 강물아 흘러 내맘에 길을 내어라 내 텅 빈 몸 속에 사이렌 귀를 막아도 다 들려 안돼 절실한 기도 오늘도 아멘 보이는 건 하나도 없어 까매 감각은 저 우주로 날아갔어 껍데기만 남은 나를 바라봤어 모래와 바람 그저 재만 남았어 나의 세계는 이제 전부 끝났어 그 단호한 뜨거움의 밑거름은 뒷걸음을 안치는 것 무거운 걸 들고 있는 그 모든 이들과 난 새로운 세계를 만들어가 비우고 비워 남은 순수함 그 간절함과 그 누구 보다 높은 곳을 보며 온갖 고뇌와 갈등의 고리를 끊을 수 있는 건 오직 영혼의 각성 버려진 배터리들이 벌이는 반격 순간에서 영원으로 팔을 뻗어봐 이 손 끝에 맺힌 것과 함께 떨어봐 그 에너지를 주먹을 쥐고 힘껏 내리쳐 내 안에 불 폭탄이 터져 난 외쳐 와우 매트릭스에서 눈을 떴어 워우 깨뜨릴 수 없는 것은 없어 파괴를 통해서 나는 창조주가 돼 별은 녹아내려 이제 바다가 돼 한번도 맛보지 못한 평온이 나의 마음에 뿌리내려 꽃을 피우고 천지를 채운 원기가 가득차 영혼 대란 한번도 맛보지 못한 사랑이 나의 마음에 뿌리내려 씨를 뿌리고 천지를 채운 생기가 가득차 영혼 대란 
"
387,  Romantic Devil          , 콜딘  Coldin   ,록 메탈,"캄캄한 우주를 헤매이던 찰나 태양을 copy 해 매일이 밝아 you got me stuck you got me stuck 구름 위로 펼쳐진 colorful sky 매일 밤 쏟아지는 beautiful star you got me stuck you got me stuck knocking on my door unlocking on my door knocking on your door unlocking on your door Step into my heart and you've become my world oh you're Romantic Devil 내 세계를 맘대로 더 흩트려놔도 돼 you're Romantic Devil 캄캄한 우주의 유일한 Pinlight 널 만난 세상은 유난히 빛나 you got me stuck you got me stuck 두 손 위로 이미 던져진 주사위 너라는 golden key 설레이는 start you got me stuck you got me stuck knocking on my door unlocking on my door knocking on your door unlocking on your door Step into my heart and you've become my world oh you're Romantic Devil 내 세계를 맘대로 더 흩트려놔도 돼 you're Romantic Devil 오늘 밤 너의 품에 찾아가 I wanna sleep next to you 어느 별 어느 세상에서도 oh baby stand by my side Step into my heart and you've become my world oh you're Romantic Devil 내 세계를 맘대로 더 흩트려놔도 돼 you're Romantic Devil 
"
388,  비전 어게인  부제  꼭 꼭 꼭           , 크랙샷  Crackshot   ,록 메탈,"아침 햇살이 눈부셔 왠일인지 기분이 좋아 오늘은 또 무엇을 할까 아쉬움은 뒤에 남긴채 내일을 향한 문을 열어 아무도 알지 못하는 세상 Oh Let's go we STAMP Let's go we STAMP Let's go we STAMP to our future oh yeah 저 높은 하늘 위로 날아 머릿속에 꿈꾸던 내일 우리 손에 꼭 쥐던 약속 세상에 보여줄 때야 다시 일어나 Let's go we STAMP Let's go we STAMP Let's go we STAMP to our future oh yeah 저 높은 하늘 위로 날아 Let's go we STAMP Let's go we STAMP Let's go we STAMP to our future oh yeah 우리가 만들어갈 이 세상 이제 시작이야 Let's go we STAMP Let's go we STAMP Let's go we STAMP to our future oh yeah 저 높은 하늘 위로 날아 Let's go we STAMP Let's go we STAMP Let's go we STAMP to our future oh yeah 우리가 만들어갈 이 세상 Together 이제 시작이야 
"
389,  리프레쉬          , 유창빈  ,록 메탈,"조용히 눈을 떠본다 오늘의 해가 저문다 익숙한 밤 거릴 지나 터벅터벅 걸어 가야지 지나가는 저 사람들 왜 이리 얄궂은 걸까 내일은 뭘 해야할까 고갤 젓는다 그때로 돌아갈 수만 있다면 더 나은 삶이였을까 어쩌면 어제처럼 오늘처럼 반복된 일상 속 우리에게 눈부신 해가 비추기를 어제처럼 오늘처럼 변함이 없는 하루도 언젠가는 좋은 날이 있을 거야 어제처럼 오늘처럼 알 수 없는 내일도 밝은 빛을 비출거야 어제처럼 오늘처럼 알 수 없는 내일도 밝은 빛을 비출거야 
"
390,  그대 안에 살아          , 디온  dion   ,록 메탈,"바람 부는 어느 날 아직 어두운 늦은 밤 너의 얼굴 떠올라 밤새 잠에서 뒤척이던 나 여전히 널 그리워한다 부를 수도 없는 그대를 아직도 네 시간에 살아 나 혼자 네 기억에 남아 힘든 하루를 버티며 살아가 아직 내 맘 그대를 닮아 후회하는 날 바라보다 눈물 흘리며 매일을 살아가 그대 안에 살아 바람 부는 어느 날 아직 어두운 늦은 밤 우리 추억 떠올라 너의 생각에 잠 못 들던 나 여전히 널 그리워한다 부를 수도 없는 그대를 아직도 네 시간에 살아 나 혼자 네 기억에 남아 힘든 하루를 버티며 살아가 아직 내 맘 그대를 닮아 후회하는 날 바라보다 눈물 흘리며 매일을 살아가 그대 안에 살아 너 없인 하루도 못 살 것만 같아 나는 또 잃어버린 나를 찾아가 아직도 네 시간에 살아 나 혼자 네 기억에 남아 힘든 하루를 버티며 살아가 아직 내 맘 그대를 닮아 후회하는 날 바라보다 눈물 흘리며 매일을 살아가 그대 안에 살아 
"
391,  난          , 솔미  SOLMI   ,록 메탈,"어릴 적 되고 싶던 모습의 난 이젠 어디있는지 모르겠어 난 변해가는 건 세상뿐이고 난 달라질 것 없이 돌고있잖아 이젠 밤이 고파 꿈이라도 꿀 수 있잖아 쉽게 꿀 수 없는 꿈이란 걸 알 게 됐잖아 잡을 듯 한 거리에 이렇게 날 멀리해 자꾸 욕심만 가득해져 잊혀진 목소리가 날 부를 때 지워진 그 땐 다시 돌아올거래 도망치기에 바빠 넌 왜 한 번 해봐 멈칫 하는 사이 놓쳐버릴 거야 먼저 가는 날 쫒아가야해 난 그리 멀지 않았어 너무 아까워 그냥 버릴 순 없어 너무 차가워 웃고 싶어 그 때에서 너무 바랐어 그 때로 그 때로 어느 순간 더 난 외로워졌어 할 수 있는 건 없다 느껴서 귀찮아지는 몸을 세워 난 후회 할 일은 더 만들지마 내가 가진 건 모두 다 펼쳐보고 죽을거야 마지막 보단 처음처럼 가 잊혀진 목소리가 날 부를 때 지워진 그 땐 다시 돌아올거래 도망치기에 바빠 넌 왜 한 번 해봐 멈칫 하는 사이 놓쳐버릴 거야 먼저 가는 날 쫒아가야해 난 그리 멀지 않았어 너무 아까워 그냥 버릴 순 없어 너무 차가워 웃고 싶어 그 때에서 너무 바랐어 그 때로 그 때로 
"
392,  To Me          , 강태규  ,록 메탈,"똑같은 목소리 똑같은 Color 꿈을 쫒아가다 꺾이는 Stubborm 생각보다 어려운 Rock ‘N’ Roll But keep my childhood Dream 각자 다른 개성이 만든 Stage 스피커를 터트릴 밴드의 Sound Throw my body at our fast tempo Jumping the Rock on Stage 끝까지 꿈을 키워가자 누가 뭐라해도 Have only one belief that is more important than Dollar 내가 생각했던 걸 뱉어 어렵게 생각하지 말고 귀를 닫고 내가 하고 싶었던 걸 해봐 따라가는 세상 속에 물들어가지 말고 꿈꿔왔던 내 음악에 자신감을 가져 Shatt Fucking and I love my Color I sometime singing like Imagine Dragons I sometime screaming like Jon Bon Jovi I wanna songwriting like YB They my fucking favourite Rockstars 끝까지 꿈을 키워가자 누가 뭐라해도 Have only one belief that is more important than Dollar 내가 생각했던 걸 뱉어 어렵게 생각하지 말고 귀를 닫고 내가 하고 싶었던 걸 해봐 따라가는 세상 속에 물들어가지 말고 꿈꿔왔던 내 음악에 자신감을 가져 Shatt Fucking and I love my Color 귀를 닫고 내가 하고 싶었던 걸 해봐 따라가는 세상 속에 물들어가지 말고 꿈꿔왔던 내 음악에 자신감을 가져 Shatt Fucking and I love my Color 끝까지 꿈을 키워가자 누가 뭐라해도 Have only one belief that is more important than Dollar 내가 생각했던 걸 뱉어 어렵게 생각하지 말고 
"
393,  Royal Flush  Vocal  NXNX           , 향성       ,록 메탈,"빛 조차 비추지 않는 누구도 닿지 못한 곳에 난 홀린채 바라보며 떨어지는 이 곳에 삼켜져가 LIke a Carousel Carousel 마치 룰렛처럼 Like a Parasite Parasite 네 안에 퍼져가고 Like a Dai Sai Dai Sai 가늠할 수 없는 걸 가려지는 주사위 처럼 That Bluffing 건방진 안개 속에 널 비춰 Deep in Silence 더 조용히 네 목을 옥죄어가고 피할 수 없는 Maze Race 너의 패를 숨긴 순간 Truth or Dare 자 Showdown 모든 걸 다 걸어보는거야 벗겨지는 Veil 느껴지는 Vile 패자는 누구 삼켜진 Trick Heart 느껴줘 널 위한 이야 모든 걸 내걸테니 시들어가는 이 곳에 기다리고 있던건 미치광이의 판 그 RAGE 다 미쳐 돌아가 흔들리는 너의 HEART 그 속에 의심스런 그 말에 넘어가진 않아 I'm Sorry 날 넘겨보고 싶다면 더 솔직해져 Show Your Fingertips 장난은 여기까지 Shake the Rum and Jin 술잔을 가득 채워 Take me to the top 나를 왕좌에 앉혀 내게 바쳐줘 모든 것을 That Bluffing 건방진 안개 속에 널 비춰 Deep in Silence 더 조용히 네 목을 옥죄어가고 부러진 날개는 깊은 혈관 속에 녹아 내려가 Truth or Dare 자 Showdown 모든 걸 다 내려놓는거야 전율하는 Feel 넘겨지는 Card 승자는 누구 달콤한 Trick Heart 보여줘 감춰진 네 Psyche 쏟아줘 Raise Everything 짧아져버린 이 밤에 
"
394,  무지개다리  Reprise           , 안녕바다  ,록 메탈,"잘 가라는 인사와 함께 마지막으로 한번 끌어안고서 그동안 고마웠다고 행복했었다고 이제는 아파하지 말라고 무지개 다릴 건너 달리는 모습 상상만으로도 예뻐 보여 함께 걷던 공원 나무 그늘 아래서 언젠가는 다시 만나자 너 없는 701호엔 꼭 너만 한 빈자리가 생겼어 엄마 아빠 오빠도 잊지마 무지개 다릴 건너 달리는 모습 상상만으로도 예뻐 보여 함께 걷던 공원 나무 그늘 아래서 언젠가는 다시 만나자 그 날이 오면 그 날이 오면 그 날이 오면 무지개 다릴 건너 달리는 모습 상상만으로도 예뻐 보여 함께 걷던 공원 나무 그늘 아래서 언젠가는 다시 만나자 나 그 날이 오면 사랑스럽던 너를 안고서 네가 없는 동안 궁금했을 이야길 밤새도록 들려줄 테니 조금만 기다려 
"
395,  잊지마요  don t forget me           , Kim Jeong uk 김정욱   ,록 메탈,"내 맘을 안아 줄 그대여 내 곁에 머물러요 어두운 겨울 끝에 남기지 말아요 나 없는 지금도 잘지내나요 나와는 다른건가요 널 잊는게 쉽지가 않네요 오 너에게 난 아무것도 아니어도 잊지마요 잊지마요 시간이 멀어져도 닿을 수 없어도 잊지마요 잊지마요 남겨진 그 밤 집 돌아오는 그 길은 유난히 더 평온해 이렇게 힘들거면 그때 붙잡을걸 그대여 다 잊었나요 멀리 가버린 건가요 수 없이 그리워져 대체 왜 오 너에게 난 아무것도 아니어도 잊지마요 잊지마요 시간이 멀어져도 닿을 수 없어도 잊지마요 잊지마요 너도 이별 겪을 때 여기서 기다릴게 넌 내 손 잡아 미안해 말아요 다른 사랑 끝날 때 그 자리에 있을게 넌 내 손 잡아 미안해 말아요 너에게 난 아무것도 아니어도 잊지마요 잊지마요 시간이 멀어져도 닿을 수 없어도 잊지마요 잊지마요 
"
396,  Mono          , 바미  ,록 메탈,"모른 척 웃으면 모른다고 말해줄래 아니라고 속삭이면 아니라고 말해줄래 내일의 우리는 오늘을 후회할까 마음의 일렁임은 새벽바람 때문일까 너의 서툰 생각과 나의 서툰 행동에 책임이 있다면 누구의 책임일까 우린 모든 걸 터뜨려버려 우린 모든 걸 망가뜨려 아무라도 제발 우리를 좀 막아줘 이대론 정말 큰일 날 거야 우린 모든 걸 터뜨려버려 우린 모든 걸 망가뜨려 아무라도 제발 우리를 좀 막아줘 이대론 정말 큰일 날 거야 두고 온 것들은 모두 잊어버릴래 모든 게 망가져도 이대로가 좋은데 내일의 우리는 오늘을 기억할까 마음의 일렁임은 새벽바람 때문일까 숨에 담긴 온기와 얕게 번진 불빛에 조금씩 천천히 우린 우린 모든 걸 터뜨려버려 우린 모든 걸 망가뜨려 아무라도 제발 우리를 좀 막아줘 이대론 정말 큰일 날 거야 우린 모든 걸 터뜨려버려 우린 모든 걸 망가뜨려 아무라도 제발 우리를 좀 막아줘 이대론 정말 큰일 날 거야 우린 모든 걸 터뜨려버려 우린 모든 걸 망가뜨려 아무라도 제발 우리를 좀 막아줘 이대론 정말 큰일 날 거야 
"
