,title,artist,genre,lyric,Unnamed: 0
804,  오늘이 지나도          , Ruju  ,R amp B Soul,"오늘도 하루 종일 네 생각에 견딜 수 없는 걸 너무 아파 네가 없이는 제대로 잠들 수도 없는 걸 언제 여기까지 왔니 우리 둘이 걸을 때에 솔직하지 못한 난 괜찮은 척 너를 보내곤 했어 오늘이 지나가도 난 네 곁에 있어 Tell you I love you casue you`re my love I said I love you 언제나 여기서 Baby only you can get me in love 오늘이 지나가도 난 네 곁에 있어 Tell you I love you casue you`re my love I said I love you 언제나 여기서 Baby only you can get me in love 나 때로는 불안해 너무 지나친 내 마음 들킬까 봐서 그래서 미안해 마음에 없는 말로 널 괴롭게 만들어서 원하는 게 있다면 말해줘 솔직한 내 마음 말해주고 싶어서 혹시나 우리 끝나도 후회 없도록 모든 걸 주고 싶어 Girl I`ll take you there 이 시간 속에 우리는 느려져 있는 걸 Baby Tell me your love 외롭지 않게 난 믿어 Something last forever 오늘이 지나가도 난 네 곁에 있어 Tell you I love you casue you`re my love I said I love you 언제나 여기서 Baby only you can get me in love 오늘이 지나가도 난 네 곁에 있어 Tell you I love you casue you`re my love I said I love you 언제나 여기서 Baby only you can get me in love 
",
805,  rewind          , HEEE  ,R amp B Soul,"모든 게 없던 일이 된다는 게 이대로 끝나버릴 거라는 게 난 미처 생각지도 못했어 이제는 남이 돼 버린다는 게 너와 마주볼 수 없다는 게 난 이게 꿈이었음 좋겠어 너와 함께한 순간들이 다 한순간에 다 흩어져 가고 함께 들었던 음악소리도 공허한 빈방을 채우고 더는 볼 수가 없는데 널 잊어야만 하는데 결국 돌아오는 건 내게 텅 빈 너의 음성 oh you 지금이라도 내게 와 없던 일처럼 돌아와 예전처럼 환하게 웃어줘 oh you 다 타버린 내 마음이 흐릿해진 내 사랑이 다시 되돌아오길 baby you're my love baby you're my world 이제는 아니겠지만 되돌릴 수 있다면 돌아갈 수 있다면 우리 헤어지진 않을까 너와 함께한 순간들이 다 한순간에 다 흩어져 가고 함께 들었던 음악소리도 공허한 빈방을 채우고 사실 나도 알고 있어 여기까지 라는 걸 되돌릴 수 없단 걸 이젠 널 잊어야 해 oh you 지금이라도 내게 와 없던 일처럼 돌아와 예전처럼 환하게 웃어줘 oh you 다 타버린 내 마음이 흐릿해진 내 사랑이 다시 되돌아오길 
",
806,  알고 있었어          , heemeell  희멜   ,R amp B Soul,"난 묻지 않았어 달라진 너의 표정을 너의 생각을 모른척 하고 싶었어 난 묻지 못했어 서러워 나의 의미를 우리 사이를 이대로 끝내기 싫었어 너는 뒤돌아서며 내게 사랑했었다고 말하지만 그건 사랑이 아닌 것 같애 쓸쓸하게도 알고 있어 난 다 알고 있었어 도망치고 싶어 네가 입을 열 때 너의 말이 내 귓가에 오지 못하게 아냐 사실은 그냥 같이 있고 싶어 기다리면 다 괜찮아질까 너는 뒤돌아서며 내게 사랑했었다고 말하지만 그건 사랑이 아닌 것 같애 쓸쓸하게도 알고 있어 난 다 알고 있었어 
",
807,  닿을 수 없는  Feat  로이도 Roydo    Prod  XENOVIBE           , Flospoon  ,R amp B Soul,"너는 닿을 수 없는 별  손에 닿을 듯 가까워  허공 위로 널 향해 손 뻗어봐도  너는 모래와 같아서  너를 잡을 수 없었어  니가 날 경멸할까봐 겁이나  We were meant to be  난 여전히 저 멀리 떨어져  혼자서 매일 할 말을 준비했어  매일 똑같이 난 니 주위만  서성대는 걸  차마 말도 못하는  내 존재가 우스워  넌 닿을수 없는 별이 되버리고  나는 하염없이  멀어지는 널 보고만 서 있어  발이 떨어지지 않는 내가 미워서  이 가사 위에 니 얘길 써내려  For you  For you  For you  너는 날 모르지만  For you  For you  For you  네겐 닿을 수 없는 걸  나를 알려주고싶어  나도 너의 일부이고 싶었어  이미 맘은 점점 커져서  터질듯한 내 감정을 더  전해주고 싶어지지만  We were meant to be  난 여전히 저 멀리 떨어져  혼자서 매일 할 말을 준비했어  매일 똑같이 난 니 주위만  서성대는 걸  차마 말도 못하는  내 존재가 우스워  넌 닿을수 없는 별이 되버리고  나는 하염없이  멀어지는 널 보고만 서 있어  발이 떨어지지 않는 내가 미워서  이 가사 위에 니 얘길 써내려  For you  For you For you 너는 날 모르지만 For you For you For you 네겐 닿을 수 없는 걸 
",
808,  Baby Shark Lo fi Ver   feat  테스           , Moon Shark  ,R amp B Soul,"Baby Shark  doo doo doo doo doo  Baby Shark  doo doo doo doo doo  Baby Shark  doo doo doo doo doo  Baby  Baby Shark  doo doo doo doo doo  Baby Shark  doo doo doo doo doo  Baby Shark  doo doo doo doo doo  Baby  My home my playground  this perfect world is mine  I can say goodbye  but It's hard to leave behind  Time's up the sun rise up  I gotta fly beyond the horizon  Feel like all eyes on me  you know my heart’s the equalizer  I realized  there's something  that keeps me alive  And I can do it  I can doo doo doo can do  I hypnotize  Sing my song all night long  Just be bold this story  must be told  Here I go  Na na na na na na  Na na na na na na  Na na na na na na  Na na na na na na  Baby Shark  doo doo doo doo doo  Baby Shark  doo doo doo doo doo  Baby Shark  doo doo doo doo doo  Baby  Baby Shark  doo doo doo doo doo  Baby Shark  doo doo doo doo doo  Baby Shark  doo doo doo doo doo  Baby  Baby Shark doo doo doo doo doo Baby Shark doo doo doo doo doo Baby Shark doo doo doo doo doo Baby 
",
809,  Back Off          , WITHUS  위더스   ,R amp B Soul,"네가 나를 원한다고 말했던 날 그런 네게 나는 품을 내어줬어 그 때 따뜻하게 웃는 너의 눈엔 just we &amp; the purple night 내가 먼저 원한다고 말했던 날 어색하게 나의 손을 밀어냈어 그 때 멋쩍게만 웃는 너의 눈엔 just me &amp; the purple night 그냥 널 지나쳐줄게 넌 또 그럴테니까 그냥 지나쳐줄래 just passed away back off 내게 다가오지마 back off 달콤한 말도 back off 없을거야 이젠 다 사라져버려 그냥 널 지나쳐줄게 넌 또 그럴테니까 그냥 지나쳐줄래 just passed away back off 내게 다가오지마 back off 달콤한 말도 back off 없을거야 이젠 다 사라져버려 back off back off back off 사라져버려 
",
810,  DESERVE IT  Feat  Rlervine           , XIMO  span    span FLASKO  ,R amp B Soul,"I do deserve it 이제 그만할래 swervin’ 바라지도 않아서 just runaway It’s late to say sorry 떨어져 내게 멀리 마주치지 않길 바래 everynight 떠나 나에게서 멀리 I have to take deserve it 어울리지 않아 worries anxiety no related to me I can’t drowning 새로운 시작에 올인 많은 걸 기대했던 내게 다시 바칠게 I can be the bright like a star 밝게 starry on night Yeah it’s late to say sorry i don’t care bout’ your worries 뭘해도 잘되길 빌어 to be honest And i go follow my way in a days i’ll be there for me yeah I do deserve it 이제 그만할래 swervin’ 바라지도 않아서 just runaway It’s late to say sorry 떨어져 내게 멀리 마주치지 않길 바래 everynight only one baby yeah I am the one all in one it’s was you but you don’t feel so bad 너에게 받은 거 다 fake love 마주치지 않길 바래 everynight 너가 변해가서 난 떠났지 우리 서로에게 남자고 be a liar 당장에 잊어줘 네게 한말 아니 넌 기억조차 안 나서 몰라 변했어 나까지 죽기까지 popin' 여전히 난 passive 버티지 못해 도망쳐 homebody 머리는 길러 내려가지 나의 청바지 죽기까지 popin' 여전히 난 passive 망가진 채 말뿐인 I'll see you later I'm trying to do what's right for both us 난 네게 썩긴 일러 what have I done to derseve this 아무도 널 못 달래 나도 너처럼 썅놈인걸 알아 벌써 I do deserve it 이제 그만할래 swervin’ 바라지도 않아서 just runaway It’s late to say sorry 떨어져 내게 멀리 마주치지 않길 바래 everynight I deserve it 그래서 난 take a journey away 넌 걍 phony 그래 전부 다 lie you see the wrong way was not pretty 점점 심해져가 daily 아쉬워 하지마 stupid gotta go back in the time and burn it I can be the bright like a star 밝게 starry on night yeah It’s late to say sorry I don’t care about your worries 아무것도 아니였던 너와 내가 새긴 star is start to get falling down I wish for 너가 없는 밤에 go other side 절대로 넌 못 알아 들어 그냥 돌아가 저기 멀리로 바라 보기나해 wall 그리고 fallin and down deeper down 너 다워 이게 더 더는 시간 아까워 my love is always so hard 이걸로 부족해 채워줘 더 그래 네 곁엔 아무도 no nobody can love you girl so you right away I do deserve it 이제 그만할래 swervin’ 바라지도 않아서 just runaway It’s late to say sorry 떨어져 내게 멀리 마주치지 않길 바래 everynight only one baby yeah I am the one all in one it’s was you but you don’t know feel so bad 너에게 받은 거 다 fake love 마주치지 않길 바래 everynight 
",
811,  What A Good Day          , Group PLANT  그룹 플랜트   ,R amp B Soul,"What a good day 기적처럼 선물처럼 내게로 다가온 오늘 햇살 따듯한 햇살이 나를 눈부시게 만들고 내 주위를 가득 감싸는 공기마저 유난히 좋아 내게로 다가올 new day 당연한 듯 보이겠지만 왠지 그렇지 않은 걸 What a good day 기적처럼 선물처럼 내게로 다가온 오늘 생각해 보면 당연한 것이 아니야 Beautiful day 어두웠던 기억들은 굳이 꺼내지 않을래 난 다시 새로운 이야기를 써 내려가 What a good day 지나간 어제는 잡을 수도 없이 멀리 떠나버렸으니 더 미련 두지 않을래 What a good day 기적처럼 선물처럼 내게로 다가온 오늘 생각해 보면 당연한 것이 아니야 Beautiful day 어두웠던 기억들은 굳이 꺼내지 않을래 난 다시 새로운 이야기를 써 내려가 What a good day 
",
812,  기대도 돼  Feat  RUXF           , 효경  ,R amp B Soul,"네가 날 밀쳐도 너만 좋음 돼 이런 날 봐주면 그걸로 난 okay 그렇게 그대의 모습을 바라보는 걸로 okay it's okay 유난히 춥던 그 겨울 지나 너의 곁으로 내가 가고 있는 곳이 너와 같은 길인지 아무것도 잘 할 수 없는걸 이미 늦은 걸 알지만 다시 봐줌 안될까 우리 걷던 거리에 남겨진 추억들이 이렇게나 많은데 다시 돌릴 순 없어 다시 돌아간다면 그 많은 아픔을 딛고 우리 이제 더 이상 외롭지 않을 텐데 변한 거 없는 사거리 발자국이 아직까지 남은듯해 한없이 차갑게 대한 너의 모습을 난 아직까지 잊지 못해 이렇게 보다시피 내 마음은 아직도 공허해 시간이 약일 거라 생각했어 근데 아직까지도 여전해 여전해 네게 남겨진 너의 흔적들이 아직 가득해 너를 미워하는 생각들만 해도 내겐 시간들이 부족하다 느꼈었는데 난 왜 아직도 널 잊지 못하는 걸까 조금이나마 널 용서하려 해 이렇게 난 더는 외롭지 않게 내가 널 감싸줄게 예전과 다른 내 모습을 바라봐 줌 안될까 그 거릴 지나고 밤이 길어져도 겨우 잠에 들어도 보고 싶어 이제서야 난 니가 보여 바보같이 우리 걷던 거리에 남겨진 추억들이 이렇게나 많은데 다시 돌릴 순 없어 다시 돌아간다면 그 많은 아픔을 딛고 우리 이제 더 이상 외롭지 않을 텐데 우리 걷던 거리에 우리 걷던 거리에 남겨진 추억들이 이렇게나 많은데 다시 돌릴 순 없어 다시 돌아간다면 그 많은 아픔을 딛고 우리 이제 더 이상 외롭지 않을 텐데 
",
813,  불안감  Feat  RIPLEY           , Sad Diminish  ,R amp B Soul,"아득해지는 머릿속 불을 지펴 짙게 퍼지고 마는 흐린 기억 그 안에 잊고싶었던 것들만 담아 두 눈을 마르지 않게 하지만 아마 지금이 내가 가장 솔직할 수 있는 시간이야 나도 모르게 내일이 되면 잊혀지겠지 또 모르는 새 피어오른다면 별다를 것 없이 지나가버린 어제일 뿐이라고 말해주길 누군가의 목소리에 하얀 연기가 걷히길 I don’t wanna bother you I just wanna smile with you But I don't know what this smoke Black out Black out I don’t wanna bother you I just wanna smile with you But I don't know what this smoke in my room Black out Black out 흐려져가는 방 안을 멍히 바라보는 것 밖에 할 수 없는 외로운 밤 어두운 밤 Deep in the dark 그 밤이 날 잡아먹을 때 난 구원받을 수 있을까 별 수 없는 외로운 밤 어두운 밤 Deep in the dark 지금이 내가 가장 솔직할 수 있는 시간이야 나도 모르게 내일이 되면 잊혀지겠지 또 모르는 새 피어오른다면 별다를 것 없이 지나가버린 어제일 뿐이라고 말해주길 누군가의 목소리에 하얀 연기가 걷히길 I don’t wanna bother you I just wanna smile with you But I don't know what this smoke Black out Black out I don’t wanna bother you I just wanna smile with you But I don't know what this smoke in my room Black out Black out 
",
