,artist,genre,lyric,title
734, Zendie  젠디   ,발라드,"긴 시간동안 공감했던 말들 짧은 순간 사랑했던 시간들 잠시 필요했던 손수건처럼 잠깐만 곁에 뒀다 바람에 날리듯 날려보내지네 진심이었던 말들과 감정 애들 장난처럼 여긴 건가봐 애초에 위로를 해줄 사람이 필요했던 것 처럼 이젠 위로가 필요없었나봐 소중한 인형처럼 사랑을 다뤘다면 더 단단해질 법도 한데 왜 나만 약해지는 결말을 맞이하네 네가 없이 안된다는 말은 다 속임수 아님 영혼이 없던 말 그래 난 이용 당해놓고 버려진 손수건 마냥 버려져 그대 눈물에 잠시 스며든 게 후회가 돼 다 찢겨지도록 사랑했던 순간이 모두 의미 없이 다 찢겨져 버려지고 있잖아 숨도 쉬지 못할 만큼의 눈물을 같이 들어줬더니 결국 혼자 남는 엔딩을 맞이해 이별은 예상된 시나리오일 뿐야 그대 삶에 스며들 수 있을 것 같다고 생각했던 것이 욕심처럼 다가와버려 지났던 시간까지 전부 다 망가트려오는 것처럼 아름답던 우리의 모습은 이젠 기대를 할 수 없어 사랑은 기쁨과 행복을 낳듯이 이별은 슬픔과 불행을 낳아 슬픔에 가득 젖은 사람을 보면 이젠 가까이 가기 보단 피할 것 같아 또 다른 아픔을 낳아버릴 까봐 똑같이 동요해주다 구석에 놓여져 그대 눈물에 잠시 스며든 게 후회가 돼 다 찢겨지도록 사랑했던 순간이 모두 의미 없이 다 찢겨져 버려지고 있잖아 감정을 이용당한 게 더 날 너덜너덜 해지게 해 그저 한 번 쓰고 버려지는 손수건처럼 구석에 놓이네 감정을 이용당한 게 더 날 너덜너덜 해지게 해 장난감보다 못한 사랑을 했나봐 내 눈물을 닦아줄 이는 없어 이젠 그대 눈물에 잠시 스며든 게 후회가 돼 다 찢겨지도록 사랑했던 순간이 모두 의미 없이 다 찢겨져 버려지고 있잖아 
",
735, 김민경  ,발라드,"방안에 누워 사색에 잠긴 나에게 불어오는 감정들 그중 내가 제일 두려운건 외로움 이세상에 나만 덩그러니 놓여진 기분 난 두려워 무엇인가 나를 물에 빠뜨린 기분 나 도망갈래 그어디든 빛이 반짝이는 곳으로 갈래 세상에서 나만 고장이 나버린걸까 주위를 둘러보면 음 그런가봐 혼자 있는건 왜 이렇게 싫을까 나는 누군가와 함께 있어도 외로움을 느껴 난 두려워 무엇인가 나를 물에 빠뜨린 기분 나 도망갈래 그어디든 빛이 반짝이는 곳으로 갈래 
",
736, 에이나이브  ,발라드,"멈춰있네 나 혼자만 모두들 빠르게 흘러가는데 굳은 듯 멈춰있네 나 혼자만 바람은 저리도 불어오는데 멈춰있네 나 혼자만 모두들 바쁘게 살아가는데 굳은 듯 멈춰있네 나 혼자만 시간은 똑같이 흘러가는데 너무 움츠릴 것 없어 너의 모습은 지금 그 모습이 전부가 아닌걸 알잖아 똑같이 뛸 필요는 없어 너는 너의 길을 걸어 조금 쉬어가도 돼 멈춰있네 나 혼자만 모두들 나를 추월해 가는데 굳은 듯 멈춰있네 나 혼자만 널따란 세상은 날 떠미는데 너무 움츠릴 것 없어 너의 모습은 지금 그 모습이 전부가 아닌걸 알잖아 똑같이 뛸 필요는 없어 너는 너의 길을 걸어 조금 쉬어가도 돼 너 혼자서 울지 않아도 돼 이젠 텅 빈 방안에 갇혀서 웅크리지 않아도 돼 너에게 이 노래로 위로 할 테니 좀 더 힘을 내줘 나도 함께 할 테니 너무 움츠릴 것 없어 이 순간 네 모습이 전부가 아닌 걸 알잖아 똑같이 뛸 필요는 없어 너는 너의 길을 걸어 내가 응원해 줄게 응원해 줄게 
",
737, 김남윤  ,발라드,"나도 너와 사랑을 하고 싶은데  왜 넌 다른 사람을 사랑 하는데  한번도 내 마음이 전해진 적  없다고 말할까  차라리 그럴까  너도 나와 사랑을 하고 싶을까  왜 날 한번도 봐주지 않을까  한번만 내 감정을 전한다면  솔직한 내 모습 봐줄래  나를 미워한다해도 좋아  너와 함께할 수 있다면  널 사랑해  이 한마디를 못해도  아직도 너를  사랑하고 있는데  내가 볼 수 없다해도 좋아  너를 느낄수만 있다면  널 사랑해  이 한마디를 못한다해도  나를 기억해줘  언제까지 널 사랑해  널 지우려고 해봐도  지울 수 없는 기억들이  자꾸 생각나  언제라도 내 마음을 알게된다면  용기내서 고백할래  나를 미워한다해도 좋아 너와 함께할 수 있다면 널 사랑해 이 한마디를 못해도 아직도 너를 사랑하고 있는데 내가 볼 수 없다해도 좋아 너를 느낄수만 있다면 널 사랑해 이 한마디를 못한다해도 나를 기억해줘 언제까지 널 사랑해 나도 너와 사랑을 하고 싶은데 
",
738, GANYBOB  ,발라드,"it hurts to just to think of you late night when i close my eyes it hurts to see the photos that are still in my hard drive it burns when i see your face in her stories buying what i wanted it burns when you said you cried while telling me i’m sorry but let’s not go back to when we used to hold hands and get icecream near your studio that we chilled hey i still think about the day you let me in and that’s still hard to forget maybe i’m not over you still need some time maybe soon i’ll get over you never looking back it’s sad cause you’ll love someone who’s just like me it’s sad that i can’t be there for you and i’m the only one who knows you but let’s not go back to when we used to get sleep and wake up in each other’s arms around with morning kiss such a shame how that’s gone forever in our lives and it stills chokes me today maybe i’m not over you still need some time maybe soon i’ll get over you never looking back 
",
739, 세은  ,발라드,"바라만 봐도 좋았던 우리 항상 내 옆에서 너는 사랑과 설렘 뿐였지 사랑만 줘도 모자란 우리인데 이젠 잊으려고 지우려고 하고 있어 상처만 준 그대 괜찮나요 그게 나를 위한 거면 나는 괜찮아요 미안하다며 울기만 해요 그게 진심여도 난 정말 괜찮아요 많이 사랑했잖아 우리 좋아했잖아 어려서 그랬던 거야 너무 보고싶잖아 너를 그리워해 난 그땐 어렸으니 그랬던 거야 추억만 남겨 떠나간 우리 내가 달랐다면 우린 행복 했었을까 사실은 알아 그래도 같다는 걸 이렇게나마 널 덜 아프게 하고 싶어 사랑만 준 그대 고마워요 시간이 지나도 나는 잊지 못할거에요 미안하다며 울기만 해요 조금 아프지만 난 정말 괜찮아요 솔직한 마음은 보내주기가 싫어 하나도 괜찮지가 않아 너를 위해서 보내준거야 그러니 웃으며 행복하게 지내줘 많이 사랑했잖아 우리 좋아했잖아 어려서 그랬던 거야 너무 보고싶잖아 너를 그리워해 난 사실 니가 돌아오길 기다려 
",
740, 마음전파상  ,발라드,"하루 종일 내가 너를 그리다 하나둘씩 너를 지우고 있다 죽을 것만 같던 모든 기억들 도망치듯 점점 희미해지네 숨막히게 조여 왔던 벼랑 끝의 절망감도 사랑받지 못할 거란 사과 같은 거짓말도 바보라고 바보라고 혀를 차던 사람들아 꽃 한 송이 물 한 모금 의미 없는 것은 없어 어쩌면 그 어느 날 어쩌다 마주치면 잠깐이라도 내가 흔들리지 않게 두 눈과 귀를 막고 너를 외면할래 내겐 사랑 사랑 사랑 필요한 한 가지 사랑 그래 사랑 나를 좀 잡아 줘 그렁그렁 맺힌 눈물이여 안녕 찰랑찰랑이는 내 마음은 High High 미안해 어느 순간 미안한 맘이 들어 나도 모르게 너를 깎아내린 말들 어떤 과거도 중요하지 않아 이젠 나는 사랑 사랑 사랑 기다리고 있어 사랑 진짜 사랑 누군가 채워 줘 파란만장했던 우리들 얘기는 살랑살랑이는 추억으로 High High 미워하지 않을 거야 나는 이제 용서하고 안녕 하며 잊을 거야 상관없는 사람처럼 악수하며 외칠 거야 거리에서 질리도록 잊지 말아 우린 잘해 왔던 거야 바람 바람처럼 모든 건 지나가 미안 미안했던 잘못들은 안녕 두 번 다시 우리 눈물 흘리지 마 사랑 사랑 사랑 기다리고 있어 사랑 진짜 사랑 나를 좀 안아줘 파란만장했던 우리들 얘기는 찰랑찰랑이는 추억으로 High High 바보라고 바보라고 혀를 차던 사람들아 꽃 한 송이 물 한 모금 의미 없는 것은 없어 
",
741, Meum  멈   ,발라드,"푸른 바다 물결 바람 사이사이를 유영하는 빛 모래사장 위에 앉아 바라보는 풍경 잊을 수 없어 하얀 파도 파란 바다 물결 만들며 내 맘을 건들고 도망가는 어린아이 같은 모습을 띄는 너에게 다가가 푸른 바다 물결 바람 사이사이를 유영하는 빛 모래사장 지나 밝게 빛나는 빛 물결 내 발을 적셔 하얀 파도 파란 바다 물결 만들며 내 맘을 덮치고 도망가는 어린아이 같은 모습을 띄는 너에게 다가가 한 발자국 한 걸음마다 사랑을 새기며 너에게 도망가지 않을 거야 지금부터 하얀 파도 파란 바다 모래사장 위 흔적을 새기고 또 새기는 내가 아닌 다른 이로 덮을 수 없는 이 파도는 하얀 파도 파란 폭풍 바람에 흘러 내 맘을 덮치고 도망가는 파도같이 밀려오는 멈출 수 없는 널 향한 나의 감정은 널 사랑해 
",
742, 박영언  ,발라드,"생각나니 너는 너와 내가 함께 느낀 감정 처음 느껴본 감정이지 너를 만난 이후에 처음이었어 이런 감정은 어디서 온 걸까 짧지만 떨어져 지낸 시간이 가져온 걸까 소중함을 느낀 그날 함께 있다는 것이 너무 좋아서 이젠 매일 봐도 매일 봐도 너무 좋아 Forever love you I need your love I love you mum mum mum 다시는 떨어지기 싫단 너의 말 다시는 혼자 보내지 않겠단 너의 말 나는 옆에만 있어도 된단 너의 말 모든 걸 다 주겠단 너의 말 항상 머릿속에서 떠나지 않아 난 그 말을 믿고 난 너의 옆에서 울고 웃고 울고 웃고 하는 중 Forever Love you I need your love I love you 다시 널 혼자 두지 않을래 날 혼자 두지 마 네가 없는 세상은 나에겐 아무것도 아니야 난 너의 옆에서 울고 웃고 울고 웃고 하는 중 Forever Love you I need your love I love you 
",
743, 미래를 지키는 사람들  미지사   ,발라드,"나를 위해 우릴 위해 더 나은 미래를 위해 진심과 진정을 담아 기회와 희망을 줘요 나를 위해 우릴 위해 믿어요 대한민국 낮은 자를 위해 행복을 위해 또 다른 이웃을 위해 아픔을 딛고 일어나 심장이 터질 때까지 나를 위해 모두를 위해 희망의 대한민국 우릴 위해 미래를 위해 믿어요 대한민국 
",
744, 르르  ,발라드,"어떤 노래 가사에 보면 밤하늘 모든 별이 빛을 낸다면 이 밤은 의미 없는 밤이 될거라 모든 꽃들이 같은 향길 낸다면 이 세상은 정말 지루할거야 근데 그때는 그걸 몰랐어 다 같아야 하는 줄만 알았어 따라하라고 재촉하는 세상 앞에서 숨이 막혔던 내가 이상한 줄 알았어 너무 화려한 세상에 눈이 부셔서 눈을 감아버렸던 내가 이상한 줄 알았어 여기 저기서 들려오는 소리들이 시끄러워 귀를 막아버렸던 내가 정말 정말 이상한 줄 알았어 어떤 노래 가사에 보면 밤하늘 모든 별이 빛을 낸다면 이 밤은 의미 없는 밤이 될거라 모든 꽃들이 같은 향길 낸다면 이 세상은 정말 지루할거야 근데 그때는 그걸 몰랐어 다 같아야 하는 줄만 알았어 따라하라고 재촉하는 세상 앞에서 숨이 막혔던 내가 이상한 줄 알았어 너무 화려한 세상에 눈이 부셔서 눈을 감아버렸던 내가 이상한 줄 알았어 여기 저기서 들려오는 소리들이 시끄러워 귀를 막아버렸던 내가 정말 정말 이상한 줄 알았어 
",
745, 원혜  ,발라드,"짙은 어둠이 밀려오면 탁자 위 향초에 불을 밝히지 니가 제일 좋아하던 향기가 나의 맘을 위로해 음 하얀 아침이 밝아오면 커피 한잔에 하루를 시작해 니가 제일 좋아하던 향기가 나의 삶을 위로해 사랑했던 시간들이 모여 오늘을 살아갈 힘이 되어 그저 난 너 행복하길 바랄뿐이야 예전의 그 향기 그대로 소중했던 추억들이 모여 오늘의 나의 습관이 되어 그저 난 너 행복하길 바랄뿐이야 예전의 그 향기 그대로 너도 나처럼 향기를 느끼니 아님 새로운 사랑 만나서 다 잊은거니 그래도 너의 향기는 바뀌지 않았으면 좋겠어 그게 내 사랑의 기억이니까 오 오 오 사랑했던 시간들이 모여 오늘을 살아갈 힘이 되어 그저 난 너 행복하길 바랄뿐이야 예전의 그 향기 그대로 소중했던 추억들이 모여 오늘의 나의 습관이 되어 그저 난 너 행복하길 바랄뿐이야 예전의 그 향기 그대로 
",
746, 손석민  ,발라드,"누구나 그렇지 행복한 때 인생에 여러 번 그 때가 있을 거야 과거에도 그랬고 지금도 미래에도 찾아 올 거야 생각보다는 행복은 가까이 항상 있어 Sing together this Happy Song Yeah Yeah 따라 부르기 어렵지 않아 Sing together this Happy Song C'mon 스스로 행복해져 지금이 인생의 암흑기라 웃을 일 하나도 없다고 믿겠지만 그럴 때일수록 입꼬리를 억지로 올리고 웃어 생각을 바꿔 웃으면 행복해 지는 거야 Sing together this Happy Song Yeah Yeah 따라 부르기 어렵지 않아 Sing together this Happy Song C'mon 스스로 행복해져 로멘틱한 사랑도 한번 해보고 싶지 그치 더 행복할걸 사랑 하는 순간엔 모든 힘든 걸 잊고 살아 거짓말 아냐 온 세상이 밝아져 하늘에 떠있는 기분이 너무 좋은 걸 지금 옆에서 너를 바라 보는 그 사람이야 Sing together this Happy Song Yeah Yeah 따라 부르기 어렵지 않아 Sing together this Happy Song C'mon 스스로 행복해져 Sing together this Happy Song Yeah Yeah 따라 부르기 어렵지 않아 Sing together this Happy Song C'mon 스스로 행복해져 
",
747, 우버  Uber   ,발라드,"혼자서 바라본 하늘이 익숙해 니가 없을 때 난 도무지 어떻게 버텨왔을까 싶어 처음에는 오해들로 상처 주고 아파했었지만 용서해 주고 선택해 준 널 많이 좋아해 내게 와서 고마워 소울메이트 함께 바라볼 때 말이 없이도 서로 알 수가 있어 간지럽지 않은 말들도 행복해지는 너와 나의 반짝임 내게 기대 쉬어가 소울메이트 힘들어 지칠 때 말이 없이도 서로 위로가 돼 바람이 불어오는 곳으로 함께 걸어볼까 발걸음이 닿는 대로 하루를 끝내고 저녁이 될 때면 답답했던 하루 너에게 말하며 위로받을 때에 나 서로 곁에 있어줘서 더 나은 내일을 그릴 수 있어 그게 너라서 날 믿어줘서 많이 행복해 내게 와서 고마워 소울메이트 함께 바라볼 때 말이 없이도 서로 알 수가 있어 간지럽지 않은 말들도 행복해지는 너와 나의 반짝임 내게 기대 쉬어가 소울메이트 힘들어 지칠 때 말이 없이도 서로 위로가 돼 바람이 불어오는 곳으로 함께 걸어볼까 발걸음이 닿는 대로 이대로 너와 나 우리가 걸어갈 멋진 내일 꿈을 그려보며 어디서라도 또 언제라도 널 지켜줄 거야 내게 와서 고마워 소울메이트 함께 바라볼 때 말이 없이도 서로 알 수가 있어 간지럽지 않은 말들도 행복해지는 너와 나의 반짝임 내게 기대 쉬어가 소울메이트 힘들어 지칠 때 말이 없이도 서로 위로가 돼 바람이 불어오는 곳으로 함께 걸어볼까 발걸음이 닿는 대로 
",
